,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
4/14/15,,1:03:16 PM,E020147,,,,member added to drop down in System Maintenance in MTF/PROD,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2878839,Charter One - MTF File Processing Email Name Addition,,,,,SUBMITTED,,3,4/14/15,3:14:07 PM,,E041588,,,CISNA,4/15/15,6:56:26 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
4/15/15,,6:53:42 AM,E055410,,,,Request done,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2882256,Member Impl -- USAA File Process/EVF Generation Transmission Request,,,,,SUBMITTED,,3,4/16/15,10:05:46 AM,,E041588,,,MRSOWN,4/20/15,4:51:46 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,BATCH JOB NAME,,,,,,,,,
,,,,,,,,,,,,,BATCH MEMBER,,,,,,,,,
1630 - USAA FEDERAL SAVINGS BANK,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
4/20/15,,4:51:32 PM,E038105,,,,Email has been sent,,,,,,,,,,,,,,,
4/20/15,,4:29:48 PM,E041588,,,,Did not receive Email Details,,,,,,,,,,,,,,,
4/17/15,,2:26:56 AM,E055410,,,,USAA File Process/EVF Generation Transmission Request  done,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2884383,CIS-2014-04761 RBS Citizens Cash Back Plus Project,,,,,SUBMITTED,,3,4/17/15,12:32:32 PM,,E041588,,,CISNA,4/20/15,3:41:34 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
5548 - CHARTER ONE BANK  F.S.B.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Situational Analysis,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
4/20/15,,3:40:20 PM,E041890,,,,Issue resoved - REServer was down,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2884441,CIS-2014-04761 RBS Citizens Cash Back Plus Project,,,,,SUBMITTED,,3,4/17/15,1:27:15 PM,,E041588,,,CISNA,5/4/15,9:56:34 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/1/15,,8:31:09 AM,E046572,,,,Request Done,,,,,,,,,,,,,,,
5/1/15,,4:23:52 PM,E026709,,,,Updated main notes,,,,,,,,,,,,,,,
5/4/15,,9:55:19 AM,E046571,,,,File sent,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2884570,Rewards - MRS Request - 14836 Citi Prestige New Vendor HRG,,,,,SUBMITTED,,3,4/17/15,2:19:12 PM,,HSB2860,,,CISNA,4/20/15,1:38:11 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
14836 - CWT GLOBAL B.V.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Data Update,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
4/20/15,,1:34:49 PM,E020147,,,,additional information required,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2886580,Take current weekly file and add a daily version,,,,,SUBMITTED,,3,4/20/15,10:45:05 AM,,E028265,,,CHDRSL,6/25/15,11:34:21 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
5548 - CHARTER ONE BANK  F.S.B.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Program Configuration,,,,,,,,,,,,,MRSIMACCOMP,,,,,,,,,
Data Update,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
4/26/15,,3:10:25 AM,E040832,,,,Some clarifications Needed Please,,,,,,,,,,,,,,,
4/21/15,,9:05:29 AM,E020147,,,,MRS BATCH--please build new script for daily job,,,,,,,,,,,,,,,
6/19/15,,4:19:14 PM,E026647,,,,Need Both Daily and Weekly,,,,,,,,,,,,,,,
6/25/15,,11:33:36 AM,B017139,,,,PRB was opened for development,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2890656,CH DAVID SACCANY -KEYBANK CH,,,,,SUBMITTED,,3,4/22/15,9:46:13 AM,,HJM2859,,,COS,7/2/15,4:05:35 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
6687 - KEYBANK NATIONAL ASSOCIATION - RPS,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
MRS Websites,,,,,,,,,,,,,MRSIMACCOMP,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
4/23/15,,3:38:38 AM,E041890,,,,More information required,,,,,,,,,,,,,,,
5/12/15,,2:35:37 AM,E041890,,,,Unable to reproduce - see attachment,,,,,,,,,,,,,,,
5/5/15,,4:35:30 PM,HJM2859,,,,update,,,,,,,,,,,,,,,
7/1/15,,10:47:15 AM,HJM2859,,,,,,,,,,,,,,,,,,,
7/2/15,,4:03:49 PM,E033372,,,,Account has been reset.,,,,,,,,,,,,,,,
6/25/15,,9:03:31 AM,E033372,,,,"I can get the account reset, but need some info.",,,,,,,,,,,,,,,
6/24/15,,10:15:56 AM,E054305,,,,Can you reset this account?,,,,,,,,,,,,,,,
6/2/15,,9:04:06 AM,E041890,,,,Screenshots needed,,,,,,,,,,,,,,,
5/27/15,,9:14:25 AM,HJM2859,,,,update from call center,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2891892,SSFCU - ICA 3875,,,,,SUBMITTED,,3,4/22/15,5:06:09 PM,,E040220,,,MRSOWN,5/2/15,12:11:21 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/1/15,,11:01:41 AM,E040220,,,,Can you provided the customer numbers?,,,,,,,,,,,,,,,
4/28/15,,11:03:23 AM,E046571,,,,Clarification Needed,,,,,,,,,,,,,,,
4/28/15,,12:51:34 PM,E040220,,,,Card Number Provided,,,,,,,,,,,,,,,
4/29/15,,4:00:03 AM,E046571,,,,Purged and details Provided,,,,,,,,,,,,,,,
5/2/15,,12:10:02 AM,E046572,,,,Details provided,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2892473,CIB - Manual file processing,,,,,SUBMITTED,,3,4/23/15,7:15:42 AM,,E049704,,,CISMEA,4/23/15,7:32:14 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
4/23/15,,7:26:42 AM,E046572,,,,Request done,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2892747,There is a variance between MRS spend data and the data we get from national bank of Egypt for one of the accelerator campaign,,,,,SUBMITTED,,3,4/23/15,9:41:45 AM,,E047036,,,MRSOWN,5/5/15,10:58:26 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
5075 - NATIONAL BANK OF EGYPT,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Adhoc Reporting,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/5/15,,10:55:33 AM,B017139,,,,Request denied,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2892860,I need dump data (spend data) for specific MIDs over a specifc period,,,,,SUBMITTED,,3,4/28/15,1:46:52 AM,,E047036,,,MRSOWN,5/11/15,8:52:09 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
5075 - NATIONAL BANK OF EGYPT,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Adhoc Reporting,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
4/28/15,,3:02:10 AM,E041890,,,,Sample report,,,,,,,,,,,,,,,
5/11/15,,8:50:09 AM,E041890,,,,Report attached,,,,,,,,,,,,,,,
5/10/15,,6:35:18 AM,E047036,,,,Adjustment,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2892918,2.1 IR - Reward Summary by Bank Product not working with Point Pooling,,,,,SUBMITTED,,3,4/23/15,2:33:31 PM,,E027909,,,MRSOWN,4/24/15,1:40:47 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCOMPONENT,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
4/24/15,,1:38:50 AM,E046571,,,,PRB and Incident created,,,,,,,,,,,,,,,
4/23/15,,5:45:15 PM,E033372,,,,Please creste a defect for this issue.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2892983,Need dump data including spend data and points earned for specific MIDs over a specific period,,,,,SUBMITTED,,3,4/28/15,1:52:49 AM,,E047036,,,MRSOWN,5/7/15,9:47:18 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
5075 - NATIONAL BANK OF EGYPT,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Adhoc Reporting,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
4/30/15,,10:01:34 AM,E041890,,,,No attachment,,,,,,,,,,,,,,,
5/22/15,,2:13:35 PM,E050447,,,,Response below,,,,,,,,,,,,,,,
5/7/15,,9:43:02 AM,E050447,,,,Check the attached file,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2893747,Please process point adjustments,,,,,SUBMITTED,,3,4/23/15,5:25:17 PM,,E028265,,,MRS-SUPPORT,4/30/15,10:09:46 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
5548 - CHARTER ONE BANK  F.S.B.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Data Update,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
4/24/15,,10:57:47 AM,E041890,,,,Adjustments made,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2899409,PROD Image Uploads Silicon Valley Bank - 10204 / SVB World Elite Business Credit Rewards - 1270026 /,,,,,SUBMITTED,,3,4/28/15,8:32:14 AM,,E046963,,,MRSOWN,4/28/15,3:50:26 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2900012,MTF - File upload in System Maintenance MANUFACTURERS and TRADERS TRUST CO. - 3154,,,,,SUBMITTED,,3,5/6/15,10:34:08 AM,,E046963,,,MRSOWN,5/11/15,10:11:07 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2900222,Please build a back scoring process for prod program 8020,,,,,SUBMITTED,,3,4/28/15,2:57:48 PM,,E028265,,,CHDRSL,5/1/15,9:38:07 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/1/15,,9:37:17 AM,E038105,,,,Backscoring completed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2903730,ICA 15528/Extend MTF Automation,,,,,AUTOCANCEL,,3,4/30/15,7:40:43 AM,,E020263,,,CISNA,6/21/15,4:03:32 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,PROJECT NAME/NUMBER,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
4/30/15,,8:09:10 AM,E055410,,,,Request done,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2905073,Citizens Goal Track Holding Program Issues in Production,,,,,SUBMITTED,,3,4/30/15,4:21:07 PM,,E028265,,,CHDRSL,5/11/15,7:20:05 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/11/15,,7:12:08 PM,E033372,,,,41 accounts migrated back to Goaltrack Savings.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2905709,"Automated Exceptions - Barclaycard 2182, Freedom /CSMA",,,,,SUBMITTED,,2,5/1/15,5:39:01 AM,,E041839,,,MRSOWN,5/1/15,9:21:50 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
2182 - BARCLAYS BANK PLC,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Batch Processing,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/1/15,,9:09:40 AM,E041890,,,,Incorrect Bank Product Code,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2906531,FRN ICA 14857 - Missing Transaction File,,,,,SUBMITTED,,3,5/1/15,10:54:48 AM,,E040220,,,MRSOWN,5/1/15,11:57:49 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,DONOTSURVEY,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/1/15,,11:57:35 PM,E046572,,,,Details provided,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2906950,Citizens Production Statement File Data Needed,,,,,SUBMITTED,,3,5/1/15,3:26:23 PM,,E028265,,,CHDRSL,5/4/15,2:30:21 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/4/15,,2:23:10 AM,E055410,,,,Request Done,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2907178,CIB - Manual file processing - Run2,,,,,SUBMITTED,,3,5/3/15,2:23:28 AM,,E049704,,,CISMEA,5/3/15,7:02:06 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/3/15,,6:59:58 AM,E040832,,,,Completed-CIB - Manual file processing - Run2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2908086,Charter One - MTF Website Footer Copyright Spacing Issue,,,,,SUBMITTED,,3,5/4/15,9:24:45 AM,,E041588,,,CISNA,5/7/15,11:26:04 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,DONOTSURVEY,,,,,,,,,
5548 - CHARTER ONE BANK  F.S.B.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Situational Analysis,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/7/15,,11:24:23 AM,E041890,,,,INC821998/PRB70235 raised and sent to DEV,,,,,,,,,,,,,,,
5/6/15,,11:00:58 AM,E041588,,,,Dev Ticket Information Request,,,,,,,,,,,,,,,
5/6/15,,9:23:23 AM,E041890,,,,Defect - see below for workaround,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2908481,LBS Complete Automation Set-up,,,,,SUBMITTED,,3,5/4/15,11:11:58 AM,,E001855,,,MRSOWN,5/11/15,11:38:47 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,DONOTSURVEY,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/11/15,,11:36:40 PM,E055542,,,,Request Done,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2908996,Defect in Base vs Shell programs,,,,,SUBMITTED,,3,5/4/15,1:50:41 PM,,E028265,,,CHDRSL,5/5/15,1:42:18 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/5/15,,1:40:34 PM,E055376,,,,INC and PRB created,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2909380,Process Citizens Cash Back Plus Point Adjustments,,,,,SUBMITTED,,3,5/4/15,6:02:17 PM,,E028265,,,CHDRSL,5/5/15,9:47:06 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
5548 - CHARTER ONE BANK  F.S.B.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Data Update,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
